order_id,customer_id,outlet_id,order_placed,order_confirmed,prep_started,prep_finished,served_time,status,num_items,total_price_lkr,payment_method,item_id,quantity,price_lkr_x,name_x,contact_no,gender,age,join_date,loyalty_group,estimated_total_spent_lkr,name_y,borough,capacity,opened,name,category,price_lkr_y,is_vegetarian,spice_level
O2867,C089,OUT01,2025-04-10T17:00:45,2025-04-10T17:01:17,2025-04-10T17:01:47,2025-04-10T17:13:47,2025-04-10T17:20:47,Completed,2,1754,Card,M019,1,1000,Customer_89,73036059,F,24,2022-09-13,Regular,23173,Ocean View - Galle,Galle,80,2019-05-10,Dish 19 (Fast Food),Fast Food,1000,False,Mild
O2868,C046,OUT01,2025-04-10T20:31:25,2025-04-10T20:33:01,2025-04-10T20:34:44,2025-04-10T20:56:44,2025-04-10T21:06:44,Completed,4,4338,Card,M004,1,1240,Customer_46,72229110,Other,29,2023-07-31,Regular,20393,Ocean View - Galle,Galle,80,2019-05-10,Dish 4 (Starter),Starter,1240,True,Hot
O2868,C046,OUT01,2025-04-10T20:31:25,2025-04-10T20:33:01,2025-04-10T20:34:44,2025-04-10T20:56:44,2025-04-10T21:06:44,Completed,4,4338,Card,M019,1,1000,Customer_46,72229110,Other,29,2023-07-31,Regular,20393,Ocean View - Galle,Galle,80,2019-05-10,Dish 19 (Fast Food),Fast Food,1000,False,Mild
O2868,C046,OUT01,2025-04-10T20:31:25,2025-04-10T20:33:01,2025-04-10T20:34:44,2025-04-10T20:56:44,2025-04-10T21:06:44,Completed,4,4338,Card,M024,1,910,Customer_46,72229110,Other,29,2023-07-31,Regular,20393,Ocean View - Galle,Galle,80,2019-05-10,Dish 24 (Beverage),Beverage,910,True,Hot
O2868,C046,OUT01,2025-04-10T20:31:25,2025-04-10T20:33:01,2025-04-10T20:34:44,2025-04-10T20:56:44,2025-04-10T21:06:44,Completed,4,4338,Card,M029,1,1230,Customer_46,72229110,Other,29,2023-07-31,Regular,20393,Ocean View - Galle,Galle,80,2019-05-10,Dish 29 (Main Course),Main Course,1230,False,Medium
O2869,C081,OUT01,2025-04-10T13:24:56,2025-04-10T13:26:44,2025-04-10T13:28:08,2025-04-10T13:37:08,2025-04-10T13:42:08,Completed,2,2892,Cash,M009,1,1240,Customer_81,73846949,Other,21,2022-08-07,Occasional,6462,Ocean View - Galle,Galle,80,2019-05-10,Dish 9 (Dessert),Dessert,1240,False,Mild
O2869,C081,OUT01,2025-04-10T13:24:56,2025-04-10T13:26:44,2025-04-10T13:28:08,2025-04-10T13:37:08,2025-04-10T13:42:08,Completed,2,2892,Cash,M002,1,1730,Customer_81,73846949,Other,21,2022-08-07,Occasional,6462,Ocean View - Galle,Galle,80,2019-05-10,Dish 2 (Beverage),Beverage,1730,True,Mild
O2870,C005,OUT01,2025-04-10T13:30:12,2025-04-10T13:30:41,2025-04-10T13:32:26,2025-04-10T13:52:26,2025-04-10T13:57:26,Completed,4,3078,Card,M016,1,660,Customer_5,71790481,M,25,2023-05-21,Returning,2441,Ocean View - Galle,Galle,80,2019-05-10,Dish 16 (Main Course),Main Course,660,False,Hot
O2870,C005,OUT01,2025-04-10T13:30:12,2025-04-10T13:30:41,2025-04-10T13:32:26,2025-04-10T13:52:26,2025-04-10T13:57:26,Completed,4,3078,Card,M007,1,480,Customer_5,71790481,M,25,2023-05-21,Returning,2441,Ocean View - Galle,Galle,80,2019-05-10,Dish 7 (Starter),Starter,480,True,Hot
O2870,C005,OUT01,2025-04-10T13:30:12,2025-04-10T13:30:41,2025-04-10T13:32:26,2025-04-10T13:52:26,2025-04-10T13:57:26,Completed,4,3078,Card,M004,1,1240,Customer_5,71790481,M,25,2023-05-21,Returning,2441,Ocean View - Galle,Galle,80,2019-05-10,Dish 4 (Starter),Starter,1240,True,Hot
O2870,C005,OUT01,2025-04-10T13:30:12,2025-04-10T13:30:41,2025-04-10T13:32:26,2025-04-10T13:52:26,2025-04-10T13:57:26,Completed,4,3078,Card,M015,1,650,Customer_5,71790481,M,25,2023-05-21,Returning,2441,Ocean View - Galle,Galle,80,2019-05-10,Dish 15 (Dessert),Dessert,650,True,Medium
O2871,C054,OUT02,2025-04-10T12:56:40,2025-04-10T12:59:24,2025-04-10T13:01:17,2025-04-10T13:20:17,2025-04-10T13:23:17,Completed,2,3200,Card,M003,1,1420,Customer_54,71059486,F,65,2024-04-29,Occasional,2724,City Square - Colombo,Colombo,120,2018-11-01,Dish 3 (Fast Food),Fast Food,1420,True,Hot
O2871,C054,OUT02,2025-04-10T12:56:40,2025-04-10T12:59:24,2025-04-10T13:01:17,2025-04-10T13:20:17,2025-04-10T13:23:17,Completed,2,3200,Card,M008,1,1610,Customer_54,71059486,F,65,2024-04-29,Occasional,2724,City Square - Colombo,Colombo,120,2018-11-01,Dish 8 (Fast Food),Fast Food,1610,False,Mild
O2872,C075,OUT02,2025-04-10T19:37:29,2025-04-10T19:37:51,2025-04-10T19:38:43,2025-04-10T19:57:43,2025-04-10T20:03:43,Completed,2,1626,Card,M024,1,910,Customer_75,76038571,Other,35,2024-05-18,Returning,4685,City Square - Colombo,Colombo,120,2018-11-01,Dish 24 (Beverage),Beverage,910,True,Hot
O2872,C075,OUT02,2025-04-10T19:37:29,2025-04-10T19:37:51,2025-04-10T19:38:43,2025-04-10T19:57:43,2025-04-10T20:03:43,Completed,2,1626,Card,M005,1,620,Customer_75,76038571,Other,35,2024-05-18,Returning,4685,City Square - Colombo,Colombo,120,2018-11-01,Dish 5 (Dessert),Dessert,620,True,Mild
O2873,C089,OUT02,2025-04-10T16:19:15,2025-04-10T16:19:55,2025-04-10T16:21:05,2025-04-10T16:38:05,2025-04-10T16:47:05,Completed,2,2622,Card,M026,1,1500,Customer_89,73036059,F,24,2022-09-13,Regular,23173,City Square - Colombo,Colombo,120,2018-11-01,Dish 26 (Dessert),Dessert,1500,False,Medium
O2873,C089,OUT02,2025-04-10T16:19:15,2025-04-10T16:19:55,2025-04-10T16:21:05,2025-04-10T16:38:05,2025-04-10T16:47:05,Completed,2,2622,Card,M021,1,1260,Customer_89,73036059,F,24,2022-09-13,Regular,23173,City Square - Colombo,Colombo,120,2018-11-01,Dish 21 (Beverage),Beverage,1260,False,Hot
O2874,C097,OUT02,2025-04-10T20:22:59,2025-04-10T20:24:31,2025-04-10T20:25:53,2025-04-10T20:46:53,2025-04-10T20:50:53,Completed,1,1606,Card,M013,1,1570,Customer_97,77975534,M,29,2022-12-05,Occasional,10953,City Square - Colombo,Colombo,120,2018-11-01,Dish 13 (Dessert),Dessert,1570,True,Medium
O2875,C011,OUT02,2025-04-10T14:47:14,2025-04-10T14:48:52,2025-04-10T14:50:52,2025-04-10T15:06:52,2025-04-10T15:08:52,Completed,1,467,Card,M030,1,470,Customer_11,79398441,M,48,2024-01-07,Occasional,3022,City Square - Colombo,Colombo,120,2018-11-01,Dish 30 (Beverage),Beverage,470,True,Mild
O2876,C085,OUT02,2025-04-10T13:48:38,2025-04-10T13:50:00,2025-04-10T13:52:00,2025-04-10T14:08:00,2025-04-10T14:13:00,Completed,2,1582,Card,M017,1,830,Customer_85,77953166,Other,52,2024-02-26,Returning,1876,City Square - Colombo,Colombo,120,2018-11-01,Dish 17 (Starter),Starter,830,False,Hot
O2876,C085,OUT02,2025-04-10T13:48:38,2025-04-10T13:50:00,2025-04-10T13:52:00,2025-04-10T14:08:00,2025-04-10T14:13:00,Completed,2,1582,Card,M023,1,810,Customer_85,77953166,Other,52,2024-02-26,Returning,1876,City Square - Colombo,Colombo,120,2018-11-01,Dish 23 (Beverage),Beverage,810,True,Hot
O2877,C033,OUT02,2025-04-10T20:16:01,2025-04-10T20:18:35,2025-04-10T20:20:31,2025-04-10T20:45:31,2025-04-10T20:48:31,Completed,2,3127,Cash,M012,1,1760,Customer_33,71848731,Other,50,2024-05-26,Occasional,11044,City Square - Colombo,Colombo,120,2018-11-01,Dish 12 (Beverage),Beverage,1760,True,Mild
O2877,C033,OUT02,2025-04-10T20:16:01,2025-04-10T20:18:35,2025-04-10T20:20:31,2025-04-10T20:45:31,2025-04-10T20:48:31,Completed,2,3127,Cash,M004,1,1240,Customer_33,71848731,Other,50,2024-05-26,Occasional,11044,City Square - Colombo,Colombo,120,2018-11-01,Dish 4 (Starter),Starter,1240,True,Hot
O2878,C017,OUT02,2025-04-10T20:46:59,2025-04-10T20:48:14,2025-04-10T20:49:57,2025-04-10T21:14:57,2025-04-10T21:23:57,Completed,1,1680,Online,M013,1,1570,Customer_17,79937326,M,24,2024-04-15,Returning,1329,City Square - Colombo,Colombo,120,2018-11-01,Dish 13 (Dessert),Dessert,1570,True,Medium
O2879,C086,OUT02,2025-04-10T12:57:48,2025-04-10T13:00:34,2025-04-10T13:02:01,2025-04-10T13:14:01,2025-04-10T13:15:01,Completed,2,1302,Cash,M005,1,620,Customer_86,79294272,F,31,2024-01-06,Regular,15970,City Square - Colombo,Colombo,120,2018-11-01,Dish 5 (Dessert),Dessert,620,True,Mild
O2879,C086,OUT02,2025-04-10T12:57:48,2025-04-10T13:00:34,2025-04-10T13:02:01,2025-04-10T13:14:01,2025-04-10T13:15:01,Completed,2,1302,Cash,M016,1,660,Customer_86,79294272,F,31,2024-01-06,Regular,15970,City Square - Colombo,Colombo,120,2018-11-01,Dish 16 (Main Course),Main Course,660,False,Hot
O2880,C053,OUT02,2025-04-10T19:19:57,2025-04-10T19:22:29,2025-04-10T19:23:43,2025-04-10T19:37:43,2025-04-10T19:42:43,Completed,2,2723,Card,M028,1,1120,Customer_53,71852264,M,56,2024-07-16,Regular,13625,City Square - Colombo,Colombo,120,2018-11-01,Dish 28 (Beverage),Beverage,1120,True,Mild
O2880,C053,OUT02,2025-04-10T19:19:57,2025-04-10T19:22:29,2025-04-10T19:23:43,2025-04-10T19:37:43,2025-04-10T19:42:43,Completed,2,2723,Card,M013,1,1570,Customer_53,71852264,M,56,2024-07-16,Regular,13625,City Square - Colombo,Colombo,120,2018-11-01,Dish 13 (Dessert),Dessert,1570,True,Medium
O2881,C009,OUT03,2025-04-10T13:54:49,2025-04-10T13:55:41,2025-04-10T13:56:15,2025-04-10T14:11:15,2025-04-10T14:12:15,Completed,2,2201,Card,M030,1,470,Customer_9,75476583,Other,37,2023-11-30,Regular,19631,Hillside - Kandy,Kandy,60,2020-02-15,Dish 30 (Beverage),Beverage,470,True,Mild
O2881,C009,OUT03,2025-04-10T13:54:49,2025-04-10T13:55:41,2025-04-10T13:56:15,2025-04-10T14:11:15,2025-04-10T14:12:15,Completed,2,2201,Card,M008,1,1610,Customer_9,75476583,Other,37,2023-11-30,Regular,19631,Hillside - Kandy,Kandy,60,2020-02-15,Dish 8 (Fast Food),Fast Food,1610,False,Mild
O2882,C010,OUT01,2025-04-11T12:09:46,2025-04-11T12:12:42,2025-04-11T12:13:40,2025-04-11T12:22:40,2025-04-11T12:23:40,Completed,2,2033,Card,M030,1,470,Customer_10,78612220,M,62,2022-10-28,Occasional,6193,Ocean View - Galle,Galle,80,2019-05-10,Dish 30 (Beverage),Beverage,470,True,Mild
O2882,C010,OUT01,2025-04-11T12:09:46,2025-04-11T12:12:42,2025-04-11T12:13:40,2025-04-11T12:22:40,2025-04-11T12:23:40,Completed,2,2033,Card,M008,1,1610,Customer_10,78612220,M,62,2022-10-28,Occasional,6193,Ocean View - Galle,Galle,80,2019-05-10,Dish 8 (Fast Food),Fast Food,1610,False,Mild
O2883,C099,OUT01,2025-04-11T12:13:46,2025-04-11T12:16:04,2025-04-11T12:17:16,2025-04-11T12:37:16,2025-04-11T12:43:16,Completed,1,1187,Card,M004,1,1240,Customer_99,76009888,F,70,2022-01-07,Regular,8118,Ocean View - Galle,Galle,80,2019-05-10,Dish 4 (Starter),Starter,1240,True,Hot
O2884,C044,OUT01,2025-04-11T20:00:35,2025-04-11T20:02:45,2025-04-11T20:03:25,2025-04-11T20:17:25,2025-04-11T20:19:25,Completed,1,429,Card,M011,1,430,Customer_44,77640184,M,58,2022-11-18,Occasional,6558,Ocean View - Galle,Galle,80,2019-05-10,Dish 11 (Beverage),Beverage,430,True,Mild
O2885,C055,OUT01,2025-04-11T19:25:24,2025-04-11T19:26:40,2025-04-11T19:27:20,2025-04-11T19:37:20,2025-04-11T19:41:20,Completed,1,782,Card,M023,1,810,Customer_55,73710895,Other,44,2023-10-15,Regular,13286,Ocean View - Galle,Galle,80,2019-05-10,Dish 23 (Beverage),Beverage,810,True,Hot
O2886,C029,OUT01,2025-04-11T13:12:53,2025-04-11T13:14:57,2025-04-11T13:15:47,2025-04-11T13:27:47,2025-04-11T13:28:47,Completed,2,2250,Cash,M021,1,1260,Customer_29,72651177,M,41,2023-11-01,Regular,8768,Ocean View - Galle,Galle,80,2019-05-10,Dish 21 (Beverage),Beverage,1260,False,Hot
O2886,C029,OUT01,2025-04-11T13:12:53,2025-04-11T13:14:57,2025-04-11T13:15:47,2025-04-11T13:27:47,2025-04-11T13:28:47,Completed,2,2250,Cash,M001,1,920,Customer_29,72651177,M,41,2023-11-01,Regular,8768,Ocean View - Galle,Galle,80,2019-05-10,Dish 1 (Main Course),Main Course,920,True,Hot
O2887,C075,OUT02,2025-04-11T20:13:41,2025-04-11T20:14:28,2025-04-11T20:15:00,2025-04-11T20:32:00,2025-04-11T20:36:00,Completed,2,1261,Card,M006,1,620,Customer_75,76038571,Other,35,2024-05-18,Returning,4685,City Square - Colombo,Colombo,120,2018-11-01,Dish 6 (Main Course),Main Course,620,True,Mild
O2887,C075,OUT02,2025-04-11T20:13:41,2025-04-11T20:14:28,2025-04-11T20:15:00,2025-04-11T20:32:00,2025-04-11T20:36:00,Completed,2,1261,Card,M005,1,620,Customer_75,76038571,Other,35,2024-05-18,Returning,4685,City Square - Colombo,Colombo,120,2018-11-01,Dish 5 (Dessert),Dessert,620,True,Mild
O2888,C094,OUT02,2025-04-11T20:51:42,2025-04-11T20:53:43,2025-04-11T20:55:22,2025-04-11T21:03:22,2025-04-11T21:04:22,Completed,4,4551,Online,M002,1,1730,Customer_94,72299954,Other,34,2022-09-02,Occasional,2961,City Square - Colombo,Colombo,120,2018-11-01,Dish 2 (Beverage),Beverage,1730,True,Mild
O2888,C094,OUT02,2025-04-11T20:51:42,2025-04-11T20:53:43,2025-04-11T20:55:22,2025-04-11T21:03:22,2025-04-11T21:04:22,Completed,4,4551,Online,M019,1,1000,Customer_94,72299954,Other,34,2022-09-02,Occasional,2961,City Square - Colombo,Colombo,120,2018-11-01,Dish 19 (Fast Food),Fast Food,1000,False,Mild
O2888,C094,OUT02,2025-04-11T20:51:42,2025-04-11T20:53:43,2025-04-11T20:55:22,2025-04-11T21:03:22,2025-04-11T21:04:22,Completed,4,4551,Online,M024,1,910,Customer_94,72299954,Other,34,2022-09-02,Occasional,2961,City Square - Colombo,Colombo,120,2018-11-01,Dish 24 (Beverage),Beverage,910,True,Hot
O2888,C094,OUT02,2025-04-11T20:51:42,2025-04-11T20:53:43,2025-04-11T20:55:22,2025-04-11T21:03:22,2025-04-11T21:04:22,Completed,4,4551,Online,M022,1,600,Customer_94,72299954,Other,34,2022-09-02,Occasional,2961,City Square - Colombo,Colombo,120,2018-11-01,Dish 22 (Beverage),Beverage,600,True,Medium
O2889,C085,OUT02,2025-04-11T13:36:55,2025-04-11T13:38:26,2025-04-11T13:39:44,2025-04-11T13:48:44,2025-04-11T13:51:44,Completed,2,1657,Card,M025,1,1040,Customer_85,77953166,Other,52,2024-02-26,Returning,1876,City Square - Colombo,Colombo,120,2018-11-01,Dish 25 (Fast Food),Fast Food,1040,True,Mild
O2889,C085,OUT02,2025-04-11T13:36:55,2025-04-11T13:38:26,2025-04-11T13:39:44,2025-04-11T13:48:44,2025-04-11T13:51:44,Completed,2,1657,Card,M016,1,660,Customer_85,77953166,Other,52,2024-02-26,Returning,1876,City Square - Colombo,Colombo,120,2018-11-01,Dish 16 (Main Course),Main Course,660,False,Hot
O2890,C064,OUT02,2025-04-11T17:56:18,2025-04-11T17:56:54,2025-04-11T17:58:23,2025-04-11T18:14:23,2025-04-11T18:18:23,Completed,3,2779,Card,M004,1,1240,Customer_64,72813543,F,18,2022-09-12,Occasional,5262,City Square - Colombo,Colombo,120,2018-11-01,Dish 4 (Starter),Starter,1240,True,Hot
O2890,C064,OUT02,2025-04-11T17:56:18,2025-04-11T17:56:54,2025-04-11T17:58:23,2025-04-11T18:14:23,2025-04-11T18:18:23,Completed,3,2779,Card,M001,1,920,Customer_64,72813543,F,18,2022-09-12,Occasional,5262,City Square - Colombo,Colombo,120,2018-11-01,Dish 1 (Main Course),Main Course,920,True,Hot
O2890,C064,OUT02,2025-04-11T17:56:18,2025-04-11T17:56:54,2025-04-11T17:58:23,2025-04-11T18:14:23,2025-04-11T18:18:23,Completed,3,2779,Card,M006,1,620,Customer_64,72813543,F,18,2022-09-12,Occasional,5262,City Square - Colombo,Colombo,120,2018-11-01,Dish 6 (Main Course),Main Course,620,True,Mild
O2891,C030,OUT02,2025-04-11T13:34:50,2025-04-11T13:36:43,2025-04-11T13:37:19,2025-04-11T13:50:19,2025-04-11T13:53:19,Completed,1,706,Card,M014,1,700,Customer_30,72833230,M,28,2022-12-14,Regular,10824,City Square - Colombo,Colombo,120,2018-11-01,Dish 14 (Beverage),Beverage,700,False,Mild
O2892,C012,OUT02,2025-04-11T13:28:48,2025-04-11T13:30:34,2025-04-11T13:31:24,2025-04-11T13:45:24,2025-04-11T13:49:24,Completed,2,2034,Online,M003,1,1420,Customer_12,76007072,Other,48,2022-04-19,Regular,14776,City Square - Colombo,Colombo,120,2018-11-01,Dish 3 (Fast Food),Fast Food,1420,True,Hot
O2892,C012,OUT02,2025-04-11T13:28:48,2025-04-11T13:30:34,2025-04-11T13:31:24,2025-04-11T13:45:24,2025-04-11T13:49:24,Completed,2,2034,Online,M007,1,480,Customer_12,76007072,Other,48,2022-04-19,Regular,14776,City Square - Colombo,Colombo,120,2018-11-01,Dish 7 (Starter),Starter,480,True,Hot
O2893,C038,OUT02,2025-04-11T13:01:08,2025-04-11T13:02:52,2025-04-11T13:04:13,2025-04-11T13:15:13,2025-04-11T13:19:13,Completed,1,498,Cash,M007,1,480,Customer_38,72022698,Other,36,2022-08-11,Regular,21637,City Square - Colombo,Colombo,120,2018-11-01,Dish 7 (Starter),Starter,480,True,Hot
O2894,C044,OUT03,2025-04-11T20:29:28,2025-04-11T20:30:05,2025-04-11T20:32:03,2025-04-11T20:43:03,2025-04-11T20:50:03,Completed,3,2980,Card,M021,1,1260,Customer_44,77640184,M,58,2022-11-18,Occasional,6558,Hillside - Kandy,Kandy,60,2020-02-15,Dish 21 (Beverage),Beverage,1260,False,Hot
O2894,C044,OUT03,2025-04-11T20:29:28,2025-04-11T20:30:05,2025-04-11T20:32:03,2025-04-11T20:43:03,2025-04-11T20:50:03,Completed,3,2980,Card,M011,1,430,Customer_44,77640184,M,58,2022-11-18,Occasional,6558,Hillside - Kandy,Kandy,60,2020-02-15,Dish 11 (Beverage),Beverage,430,True,Mild
O2894,C044,OUT03,2025-04-11T20:29:28,2025-04-11T20:30:05,2025-04-11T20:32:03,2025-04-11T20:43:03,2025-04-11T20:50:03,Completed,3,2980,Card,M009,1,1240,Customer_44,77640184,M,58,2022-11-18,Occasional,6558,Hillside - Kandy,Kandy,60,2020-02-15,Dish 9 (Dessert),Dessert,1240,False,Mild
O2895,C099,OUT01,2025-04-12T20:09:49,2025-04-12T20:12:11,2025-04-12T20:13:59,2025-04-12T20:32:59,2025-04-12T20:38:59,Completed,1,629,Card,M015,1,650,Customer_99,76009888,F,70,2022-01-07,Regular,8118,Ocean View - Galle,Galle,80,2019-05-10,Dish 15 (Dessert),Dessert,650,True,Medium
O2896,C019,OUT01,2025-04-12T13:03:05,2025-04-12T13:04:09,2025-04-12T13:05:08,2025-04-12T13:30:08,2025-04-12T13:35:08,Completed,1,1588,Cash,M008,1,1610,Customer_19,74553384,Other,64,2023-09-14,Occasional,6917,Ocean View - Galle,Galle,80,2019-05-10,Dish 8 (Fast Food),Fast Food,1610,False,Mild
O2897,C023,OUT01,2025-04-12T13:02:08,2025-04-12T13:04:46,2025-04-12T13:05:53,2025-04-12T13:27:53,2025-04-12T13:29:53,Completed,3,4165,Card,M002,1,1730,Customer_23,72191066,Other,56,2023-08-26,Occasional,7191,Ocean View - Galle,Galle,80,2019-05-10,Dish 2 (Beverage),Beverage,1730,True,Mild
O2897,C023,OUT01,2025-04-12T13:02:08,2025-04-12T13:04:46,2025-04-12T13:05:53,2025-04-12T13:27:53,2025-04-12T13:29:53,Completed,3,4165,Card,M003,1,1420,Customer_23,72191066,Other,56,2023-08-26,Occasional,7191,Ocean View - Galle,Galle,80,2019-05-10,Dish 3 (Fast Food),Fast Food,1420,True,Hot
O2897,C023,OUT01,2025-04-12T13:02:08,2025-04-12T13:04:46,2025-04-12T13:05:53,2025-04-12T13:27:53,2025-04-12T13:29:53,Completed,3,4165,Card,M017,1,830,Customer_23,72191066,Other,56,2023-08-26,Occasional,7191,Ocean View - Galle,Galle,80,2019-05-10,Dish 17 (Starter),Starter,830,False,Hot
O2898,C071,OUT01,2025-04-12T22:01:05,2025-04-12T22:03:21,2025-04-12T22:04:11,2025-04-12T22:17:11,2025-04-12T22:20:11,Completed,1,1805,Online,M002,1,1730,Customer_71,79580255,M,40,2023-03-23,Occasional,5120,Ocean View - Galle,Galle,80,2019-05-10,Dish 2 (Beverage),Beverage,1730,True,Mild
O2899,C039,OUT01,2025-04-12T21:26:58,2025-04-12T21:28:24,2025-04-12T21:30:18,2025-04-12T21:55:18,2025-04-12T22:03:18,Completed,3,4139,Online,M002,1,1730,Customer_39,79436429,Other,26,2022-02-21,Occasional,5560,Ocean View - Galle,Galle,80,2019-05-10,Dish 2 (Beverage),Beverage,1730,True,Mild
O2899,C039,OUT01,2025-04-12T21:26:58,2025-04-12T21:28:24,2025-04-12T21:30:18,2025-04-12T21:55:18,2025-04-12T22:03:18,Completed,3,4139,Online,M026,1,1500,Customer_39,79436429,Other,26,2022-02-21,Occasional,5560,Ocean View - Galle,Galle,80,2019-05-10,Dish 26 (Dessert),Dessert,1500,False,Medium
O2899,C039,OUT01,2025-04-12T21:26:58,2025-04-12T21:28:24,2025-04-12T21:30:18,2025-04-12T21:55:18,2025-04-12T22:03:18,Completed,3,4139,Online,M006,1,620,Customer_39,79436429,Other,26,2022-02-21,Occasional,5560,Ocean View - Galle,Galle,80,2019-05-10,Dish 6 (Main Course),Main Course,620,True,Mild
O2900,C093,OUT01,2025-04-12T20:20:52,2025-04-12T20:22:18,2025-04-12T20:23:40,2025-04-12T20:34:40,2025-04-12T20:44:40,Completed,3,2704,Card,M007,1,480,Customer_93,75652512,Other,47,2022-09-11,Regular,12065,Ocean View - Galle,Galle,80,2019-05-10,Dish 7 (Starter),Starter,480,True,Hot
O2900,C093,OUT01,2025-04-12T20:20:52,2025-04-12T20:22:18,2025-04-12T20:23:40,2025-04-12T20:34:40,2025-04-12T20:44:40,Completed,3,2704,Card,M003,1,1420,Customer_93,75652512,Other,47,2022-09-11,Regular,12065,Ocean View - Galle,Galle,80,2019-05-10,Dish 3 (Fast Food),Fast Food,1420,True,Hot
O2900,C093,OUT01,2025-04-12T20:20:52,2025-04-12T20:22:18,2025-04-12T20:23:40,2025-04-12T20:34:40,2025-04-12T20:44:40,Completed,3,2704,Card,M027,1,680,Customer_93,75652512,Other,47,2022-09-11,Regular,12065,Ocean View - Galle,Galle,80,2019-05-10,Dish 27 (Starter),Starter,680,True,Hot
O2901,C055,OUT01,2025-04-12T10:24:23,2025-04-12T10:27:01,2025-04-12T10:28:00,2025-04-12T10:53:00,2025-04-12T11:01:00,Completed,2,1727,Card,M017,1,830,Customer_55,73710895,Other,44,2023-10-15,Regular,13286,Ocean View - Galle,Galle,80,2019-05-10,Dish 17 (Starter),Starter,830,False,Hot
O2901,C055,OUT01,2025-04-12T10:24:23,2025-04-12T10:27:01,2025-04-12T10:28:00,2025-04-12T10:53:00,2025-04-12T11:01:00,Completed,2,1727,Card,M020,1,810,Customer_55,73710895,Other,44,2023-10-15,Regular,13286,Ocean View - Galle,Galle,80,2019-05-10,Dish 20 (Fast Food),Fast Food,810,True,Medium
O2902,C100,OUT01,2025-04-12T12:11:09,2025-04-12T12:12:50,2025-04-12T12:14:36,2025-04-12T12:23:36,2025-04-12T12:33:36,Completed,2,2928,Card,M008,1,1610,Customer_100,74700025,F,30,2024-09-03,Regular,15014,Ocean View - Galle,Galle,80,2019-05-10,Dish 8 (Fast Food),Fast Food,1610,False,Mild
O2902,C100,OUT01,2025-04-12T12:11:09,2025-04-12T12:12:50,2025-04-12T12:14:36,2025-04-12T12:23:36,2025-04-12T12:33:36,Completed,2,2928,Card,M009,1,1240,Customer_100,74700025,F,30,2024-09-03,Regular,15014,Ocean View - Galle,Galle,80,2019-05-10,Dish 9 (Dessert),Dessert,1240,False,Mild
O2903,C001,OUT01,2025-04-12T19:58:32,2025-04-12T19:59:29,2025-04-12T20:00:30,2025-04-12T20:23:30,2025-04-12T20:27:30,Completed,3,3320,Card,M007,1,480,Customer_1,76279418,M,57,2024-08-23,Occasional,9164,Ocean View - Galle,Galle,80,2019-05-10,Dish 7 (Starter),Starter,480,True,Hot
O2903,C001,OUT01,2025-04-12T19:58:32,2025-04-12T19:59:29,2025-04-12T20:00:30,2025-04-12T20:23:30,2025-04-12T20:27:30,Completed,3,3320,Card,M026,1,1500,Customer_1,76279418,M,57,2024-08-23,Occasional,9164,Ocean View - Galle,Galle,80,2019-05-10,Dish 26 (Dessert),Dessert,1500,False,Medium
O2903,C001,OUT01,2025-04-12T19:58:32,2025-04-12T19:59:29,2025-04-12T20:00:30,2025-04-12T20:23:30,2025-04-12T20:27:30,Completed,3,3320,Card,M003,1,1420,Customer_1,76279418,M,57,2024-08-23,Occasional,9164,Ocean View - Galle,Galle,80,2019-05-10,Dish 3 (Fast Food),Fast Food,1420,True,Hot
O2904,C033,OUT02,2025-04-12T13:06:08,2025-04-12T13:06:49,2025-04-12T13:07:30,2025-04-12T13:16:30,2025-04-12T13:18:30,Completed,1,845,Online,M017,1,830,Customer_33,71848731,Other,50,2024-05-26,Occasional,11044,City Square - Colombo,Colombo,120,2018-11-01,Dish 17 (Starter),Starter,830,False,Hot
O2905,C081,OUT02,2025-04-12T21:35:26,2025-04-12T21:38:23,2025-04-12T21:38:59,2025-04-12T21:48:59,2025-04-12T21:56:59,Completed,2,1794,Online,M016,1,660,Customer_81,73846949,Other,21,2022-08-07,Occasional,6462,City Square - Colombo,Colombo,120,2018-11-01,Dish 16 (Main Course),Main Course,660,False,Hot
O2905,C081,OUT02,2025-04-12T21:35:26,2025-04-12T21:38:23,2025-04-12T21:38:59,2025-04-12T21:48:59,2025-04-12T21:56:59,Completed,2,1794,Online,M025,1,1040,Customer_81,73846949,Other,21,2022-08-07,Occasional,6462,City Square - Colombo,Colombo,120,2018-11-01,Dish 25 (Fast Food),Fast Food,1040,True,Mild
O2906,C074,OUT02,2025-04-12T22:40:59,2025-04-12T22:42:16,2025-04-12T22:44:02,2025-04-12T22:56:02,2025-04-12T23:02:02,Completed,2,2599,Online,M018,1,1130,Customer_74,76539837,Other,36,2024-08-29,Occasional,9987,City Square - Colombo,Colombo,120,2018-11-01,Dish 18 (Fast Food),Fast Food,1130,True,Mild
O2906,C074,OUT02,2025-04-12T22:40:59,2025-04-12T22:42:16,2025-04-12T22:44:02,2025-04-12T22:56:02,2025-04-12T23:02:02,Completed,2,2599,Online,M003,1,1420,Customer_74,76539837,Other,36,2024-08-29,Occasional,9987,City Square - Colombo,Colombo,120,2018-11-01,Dish 3 (Fast Food),Fast Food,1420,True,Hot
